100996	3
100997	3
100998	3
100999	3
101000	3
101001	3
101002	3
101003	3
101004	3
101005	3
101006	3
101007	3
101008	3
101009	3
101010	3
101011	3
101012	3
101013	3
101014	3
101015	3
101016	3
101017	3
101018	3
101019	3
101020	3
101021	3
101022	3
101023	3
101024	3
101025	3
101026	3
101027	3
101028	3
101029	3
101030	3
101031	3
101032	3
101033	3
101034	3
101035	2
101036	3
101037	3
101038	3
101039	3
101040	3
101041	3
101042	3
101043	3
101044	3
101045	3
101046	3
101047	3
101048	3
101049	3
101050	3
101051	3
101052	3
101053	3
101054	3
101055	3
101056	3
101057	3
101058	7
101059	2
101060	3
101061	3
101062	3
101063	3
101064	3
101065	3
101066	3
101067	3
101068	3
101069	3
101070	3
101071	3
101072	3
101073	3
101074	3
101075	3
101076	3
101077	3
101078	3
101079	3
101080	3
101081	3
101082	3
101083	3
101084	3
101085	2
101086	3
101087	3
101088	3
101089	3
101090	3
101091	2
101092	3
101093	3
101094	3
101095	3
101096	3
101097	3
101098	3
101099	3
101100	2
101101	3
101102	3
101103	3
101104	3
101105	3
101106	3
101107	3
101108	3
101109	3
101110	3
101111	3
101112	3
101113	3
101114	3
101115	3
101116	3
101117	3
101118	3
101119	3
101120	3
101121	3
101122	3
101123	3
101124	3
101125	3
101126	3
101127	3
101128	3
101129	3
101130	3
101131	3
101132	3
101133	3
101134	3
101135	3
101136	3
101137	3
101138	3
101139	3
101140	3
101141	3
101142	3
101143	3
101144	3
101145	3
101146	3
101147	3
101148	3
101149	3
101150	3
101151	3
101152	3
101153	3
101154	2
101155	3
101156	3
101157	3
101158	3
101159	3
101160	3
101161	3
101162	3
101163	3
101164	3
101165	3
101166	3
101167	3
101168	3
101169	3
101170	3
101171	3
101172	3
101173	3
101174	3
101175	3
101176	3
101177	3
101178	3
101179	3
101180	3
101181	3
101182	3
101183	3
101184	3
101185	3
101186	3
101187	3
101188	3
101189	3
101190	3
101191	3
101192	3
101193	3
101194	3
101195	3
101196	3
101197	3
101198	3
101199	3
101200	3
101201	3
101202	3
101203	3
101204	3
101205	3
101206	3
101207	3
101208	3
101209	3
101210	3
101211	3
101212	3
101213	3
101214	3
101215	3
101216	3
101217	3
101218	2
101219	2
101220	2
101221	2
101222	2
101223	2
101224	2
101225	2
101226	2
101227	2
101228	3
101229	3
101230	3
101231	3
101232	2
101233	3
101234	3
101235	3
101236	3
101237	3
101238	3
101239	3
101240	3
101241	3
101242	3
101243	3
101244	3
101245	3
101246	3
101247	3
101248	3
101249	3
101250	3
101251	3
101252	3
101253	3
101254	3
101255	3
101256	3
101257	3
101258	3
101259	3
101260	3
101261	3
101262	3
101263	3
101264	3
101265	3
101266	3
101267	3
101268	3
101269	3
101270	3
101271	3
101272	3
101273	3
101274	3
101275	3
101276	3
101277	3
101278	3
101279	3
101280	3
101281	3
101282	3
101283	3
101284	3
101285	3
101286	3
101287	3
101288	3
101289	3
101290	3
101291	3
101292	3
101293	3
101294	3
101295	3
101296	3
101297	3
101298	3
101299	3
101300	3
101301	3
101302	3
101303	3
101304	3
101305	3
101306	3
101307	3
101308	3
101309	3
101310	3
101311	3
101312	3
101313	3
101314	3
101315	3
101316	3
101317	3
101318	3
101319	3
101320	3
101321	3
101322	3
101323	3
101324	3
101325	3
101326	3
101327	2
101328	3
101329	3
101330	3
101331	3
101332	3
101333	3
101334	3
101335	3
101336	3
101337	3
101338	3
101339	3
101340	3
101341	3
101342	3
101343	3
101344	3
101345	3
101346	2
101347	3
101348	3
101349	3
101350	3
101351	3
101352	3
101353	3
101354	2
101355	3
101356	3
101357	3
101358	3
101359	3
101360	3
101361	3
101362	3
101363	3
101364	3
101365	3
101366	3
101367	3
101368	3
101369	3
101370	3
101371	3
101372	2
101373	3
101374	2
101375	3
101376	3
101377	3
101378	3
101379	3
101380	3
101381	3
101382	3
101383	3
101384	3
101385	3
101386	3
101387	3
101388	3
101389	3
101390	3
101391	3
101392	3
101393	3
101394	3
101395	3
101396	3
101397	3
101398	3
101399	3
101400	3
101401	3
101402	3
101403	3
101404	3
101405	3
101406	3
101407	3
101408	7
101409	3
101410	3
101411	3
101412	3
101413	3
101414	2
101415	3
101416	2
101417	3
101418	3
101419	3
101420	2
101421	3
101422	3
101423	3
101424	3
101425	3
101426	3
101427	3
101428	3
101429	3
101430	3
101431	3
101432	3
101433	3
101434	3
101435	3
101436	3
101437	3
101438	3
101439	3
101440	3
101441	3
101442	3
101443	3
101444	3
101445	3
101446	3
101447	3
101448	3
101449	3
101450	3
101451	3
101452	3
101453	3
101454	3
101455	2
101456	3
101457	3
101458	3
101459	3
101460	3
101461	3
101462	3
101463	3
101464	3
101465	3
101466	3
101467	3
101468	3
101469	3
101470	3
101471	3
101472	3
101473	3
101474	3
101475	3
101476	3
101477	3
101478	3
101479	3
101480	3
101481	3
101482	3
101483	3
101484	3
101485	3
101486	3
101487	3
101488	3
101489	3
101490	3
101491	3
101492	3
101493	3
101494	3
101495	3
101496	2
101497	3
101498	3
101499	3
101500	3
101501	3
101502	2
101503	3
101504	3
101505	3
101506	3
101507	3
101508	3
101509	2
101510	3
101511	3
101512	3
101513	3
101514	3
101515	3
101516	3
101517	3
101518	3
101519	3
101520	3
101521	3
101522	3
101523	3
101524	3
101525	3
101526	3
101527	3
101528	3
101529	3
101530	3
101531	3
101532	3
101533	3
101534	3
101535	3
101536	3
101537	8
101538	3
101539	3
101540	3
101541	3
101542	3
101543	3
101544	3
101545	3
101546	3
101547	3
101548	3
101549	3
101550	3
101551	3
101552	3
101553	3
101554	3
101555	3
101556	3
101557	3
101558	3
101559	3
101560	3
101561	3
101562	2
101563	4
101564	3
101565	3
101566	3
101567	3
101568	4
101569	3
101570	3
101571	3
101572	3
101573	3
101574	3
101575	3
101576	7
101577	3
101578	3
101579	3
101580	3
101581	3
101582	3
101583	3
101584	3
101585	7
101586	7
101587	7
101588	7
101589	7
101590	3
101591	7
101592	3
101593	3
101594	3
101595	3
101596	3
101597	3
101598	3
101599	3
101600	3
101601	3
101602	3
101603	3
101604	3
101605	3
101606	3
101607	3
101609	3
101610	3
101611	3
101612	3
101613	3
101614	3
101615	3
101616	3
101617	3
101618	3
101619	3
101620	3
101621	3
101622	3
101623	2
101624	2
101625	2
101626	3
101628	2
101629	2
101630	3
101631	3
101632	3
101633	3
101634	7
101635	7
101636	3
101637	3
101638	2
101639	3
101640	2
101641	2
101642	2
101643	2
101644	3
101645	3
101646	3
101647	3
101648	3
101649	3
101650	3
101652	3
101653	3
101655	3
101656	3
101657	3
101658	2
101659	3
101660	3
101661	2
101662	3
101663	2
101664	3
101665	6
101666	3
101667	2
101668	3
101669	3
101670	3
101671	2
101672	2
101673	3
101674	2
101675	3
101676	2
101677	2
101678	7
101679	3
101680	2
101681	2
101682	3
101683	3
101684	3
101685	3
101686	7
101687	3
101688	3
101689	3
101690	2
101691	2
101692	3
101693	3
101694	3
101695	2
101696	3
101697	2
101698	3
101699	3
101700	2
101701	2
101702	3
101703	3
101704	3
101705	2
101706	3
101707	3
101708	3
101709	3
101710	3
101711	3
101712	3
101713	3
101714	2
101715	2
101716	2
101717	7
101718	2
101719	2
101720	2
101721	2
101722	3
101723	3
101725	3
101726	3
101727	2
101728	3
101729	2
101730	3
101731	3
101732	2
101733	3
101734	3
101735	2
101737	3
101738	2
101739	3
101740	3
101741	2
101742	3
101743	3
101744	2
101745	3
101746	7
101747	3
101748	3
101749	3
101750	2
101751	3
101753	3
101754	3
101755	3
101756	3
101757	3
101758	3
101759	3
101760	3
101761	3
101762	3
101763	3
101764	2
101765	3
101766	3
101767	3
101768	3
101769	3
101770	3
101771	3
101772	3
101773	3
101774	3
101775	3
101776	3
101777	3
101778	3
101779	3
101780	3
101781	3
101782	3
101783	3
101784	3
101785	7
101786	3
101787	3
101788	3
101789	3
101790	3
101791	3
101792	3
101793	3
101794	3
101795	3
101796	3
101797	3
101798	3
101799	3
101800	3
101801	3
101802	3
101803	7
101804	3
101805	3
101806	3
101807	3
101808	3
101809	3
101810	3
101811	3
101812	3
101813	3
101814	3
101815	2
101816	2
101818	2
101819	8
101821	3
101926	3
101927	3
101928	3
101929	3
101930	3
101931	2
101932	3
101933	3
101934	3
101935	3
101936	3
101937	3
101938	3
101939	3
101940	3
101941	3
101942	3
101943	3
101944	8
101945	2
101946	3
101947	2
101948	2
101949	2
101950	3
101951	2
101952	2
101953	3
101954	2
101955	3
101956	2
101957	2
101958	2
101959	2
101960	2
101961	2
101962	2
101963	2
101964	2
101965	3
101966	2
101967	3
101968	2
101969	3
101971	2
101972	2
101973	6
101974	8
101975	2
101976	2
101977	2
101978	2
101979	3
101980	3
101981	3
101982	3
101983	3
101985	3
101986	3
101987	3
101988	8
101989	8
101990	8
101991	8
101992	8
101993	9
101994	3
101995	2
101996	3
101997	2
101998	2
101999	3
102000	3
102001	3
102002	3
102003	3
102004	3
102005	3
102006	3
102007	2
102008	2
102009	3
102010	3
102011	2
102012	8
102015	3
102016	3
102017	7
102018	6
102019	2
102020	7
102021	2
102022	3
102023	2
102024	2
102025	3
102026	7
102027	10
102029	8
102033	3
102034	3
102040	3
102041	3
102042	3
102043	3
102044	3
102045	3
102046	3
102047	3
102048	3
102049	3
102050	3
102051	3
102052	3
102054	3
102055	3
102056	3
102057	3
102058	3
102059	3
102060	3
102061	3
102062	3
102063	3
102064	3
102065	2
102066	3
102067	8
102068	3
102069	3
102070	3
102071	3
102072	3
102073	3
102074	3
102075	3
102076	3
102077	3
102078	3
102079	3
102080	3
102081	3
102082	3
102083	3
102084	3
102085	3
102086	3
102087	3
102088	3
102089	3
102090	3
102091	3
102092	2
102093	2
102094	2
102095	2
102096	2
102097	3
102098	3
102099	3
102100	3
102101	7
102102	3
102103	1
102104	1
102105	3
102106	3
102107	3
102108	2
102109	1
102110	3
102111	3
102112	3
102113	3
102114	3
102115	2
102116	3
102117	3
102118	3
102119	2
102120	2
102121	3
102122	3
102123	3
102124	3
102125	3
102126	2
102127	3
102128	3
102129	3
102130	3
102131	3
102132	3
102133	3
102134	3
102135	3
102136	3
102137	3
102138	3
102139	3
102140	7
125323	7
125324	7
125325	2
125326	2
125327	2
125328	2
125329	3
125330	3
125331	2
125343	3
125346	2
125349	4
128440	3
128442	3
128446	3
128448	3
128450	3
128452	3
128454	3
128456	3
128458	3
128460	3
128462	3
128464	3
128468	3
128472	3
128474	3
128476	3
128478	3
128480	3
128484	3
128486	3
128488	3
128490	3
128492	3
128494	3
128496	3
128498	3
128500	3
128502	3
128504	3
128506	3
128510	3
128516	3
128518	3
128534	3
128536	3
128538	3
129438	1
129458	1
129459	1
129460	2
129461	3
129462	1
129463	1
129469	1
129470	1
129477	4
129478	4
129479	4
129480	4
129482	4
131322	3
131324	3
131328	3
131330	3
131332	3
131334	3
131336	3
131338	3
131340	3
131342	3
131344	3
131348	3
131350	3
131352	3
131454	3
131455	3
132329	3
132331	3
132333	3
132335	3
132337	3
132339	3
132341	3
132343	3
132345	3
132347	3
132349	3
132351	3
132353	3
132355	3
132357	3
132359	3
132361	3
132363	3
132365	3
132367	3
132369	3
132371	3
132373	3
132375	3
132377	3
132379	3
132381	3
132383	3
132385	3
132387	3
132389	3
132391	3
132393	3
132395	3
132397	3
132399	3
132401	3
132403	3
132405	3
132407	3
132409	3
132411	3
132413	3
132415	3
132417	3
132419	3
132421	3
132423	3
132425	3
132427	3
132429	3
132431	3
132433	3
132435	3
132437	3
132439	3
132441	3
132443	3
132445	3
132447	3
132449	3
132451	3
132453	3
132455	3
132457	3
132459	3
132461	3
132463	3
132465	3
132467	3
132469	3
132471	3
132473	3
132475	3
132477	3
132479	3
132481	3
132483	3
132485	3
132487	3
132489	3
132491	3
132493	3
132495	3
132497	3
132499	3
132501	3
132503	3
132505	3
132507	3
132509	3
132511	3
132513	3
132515	3
132517	3
132521	3
132523	3
132525	3
132527	3
133287	2
